Date,nom_ar,nom_fr,unite,valeur
2025-12-13 13:00:00,Point de Rosée,Point de Rosée,°C,14.0
2025-12-13 13:00:00,Température,Température,°C,19.4
2025-12-13 12:00:00,Vitesse du vent,Vitesse du vent,m/s,1.9
2025-12-13 12:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 12:00:00,Humidité relative,Humidité relative,%,75.0
2025-12-13 12:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.2
2025-12-13 12:00:00,Température,Température,°C,18.7
2025-12-13 12:00:00,Direction du vent,Direction du vent,Deg,1.8
2025-12-13 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,465.0
2025-12-13 12:00:00,Point de Rosée,Point de Rosée,°C,14.1
2025-12-13 11:00:00,Vitesse du vent,Vitesse du vent,m/s,0.76
2025-12-13 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 11:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.8
2025-12-13 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,117.0
2025-12-13 11:00:00,Point de Rosée,Point de Rosée,°C,14.3
2025-12-13 11:00:00,Humidité relative,Humidité relative,%,79.5
2025-12-13 11:00:00,Température,Température,°C,17.9
2025-12-13 11:00:00,Direction du vent,Direction du vent,Deg,26.0
2025-12-13 10:00:00,Humidité relative,Humidité relative,%,92.9
2025-12-13 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,181.0
2025-12-13 10:00:00,Température,Température,°C,16.1
2025-12-13 10:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.8
2025-12-13 10:00:00,Point de Rosée,Point de Rosée,°C,15.0
2025-12-13 10:00:00,Direction du vent,Direction du vent,Deg,313.1
2025-12-13 10:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 10:00:00,Vitesse du vent,Vitesse du vent,m/s,0.26
2025-12-13 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,95.0
2025-12-13 09:00:00,Température,Température,°C,14.7
2025-12-13 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.2
2025-12-13 09:00:00,Point de Rosée,Point de Rosée,°C,14.7
2025-12-13 09:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-13 09:00:00,Vitesse du vent,Vitesse du vent,m/s,0.66
2025-12-13 09:00:00,Direction du vent,Direction du vent,Deg,276.5
2025-12-13 08:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 08:00:00,Vitesse du vent,Vitesse du vent,m/s,0.4
2025-12-13 08:00:00,Direction du vent,Direction du vent,Deg,227.3
2025-12-13 08:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1021.4
2025-12-13 08:00:00,Température,Température,°C,12.1
2025-12-13 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,31.0
2025-12-13 08:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-13 08:00:00,Point de Rosée,Point de Rosée,°C,12.1
2025-12-13 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.5
2025-12-13 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 07:00:00,Point de Rosée,Point de Rosée,°C,11.7
2025-12-13 07:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-13 07:00:00,Température,Température,°C,11.7
2025-12-13 07:00:00,Direction du vent,Direction du vent,Deg,226.3
2025-12-13 07:00:00,Vitesse du vent,Vitesse du vent,m/s,0.71
2025-12-13 06:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 06:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-13 06:00:00,Point de Rosée,Point de Rosée,°C,12.4
2025-12-13 06:00:00,Température,Température,°C,12.4
2025-12-13 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 06:00:00,Direction du vent,Direction du vent,Deg,307.7
2025-12-13 06:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.1
2025-12-13 06:00:00,Vitesse du vent,Vitesse du vent,m/s,0.53
2025-12-13 05:00:00,Direction du vent,Direction du vent,Deg,271.5
2025-12-13 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.0
2025-12-13 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2025-12-13 05:00:00,Point de Rosée,Point de Rosée,°C,12.4
2025-12-13 05:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-13 05:00:00,Température,Température,°C,12.4
2025-12-13 05:00:00,Vitesse du vent,Vitesse du vent,m/s,0.18
2025-12-13 04:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-13 04:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2025-12-13 04:00:00,Température,Température,°C,11.5
2025-12-13 04:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.6
2025-12-13 04:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 04:00:00,Direction du vent,Direction du vent,Deg,241.5
2025-12-13 04:00:00,Point de Rosée,Point de Rosée,°C,11.5
2025-12-13 04:00:00,Vitesse du vent,Vitesse du vent,m/s,0.81
2025-12-13 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 03:00:00,Vitesse du vent,Vitesse du vent,m/s,0.36
2025-12-13 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 03:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.9
2025-12-13 03:00:00,Point de Rosée,Point de Rosée,°C,10.6
2025-12-13 03:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-13 03:00:00,Température,Température,°C,10.6
2025-12-13 03:00:00,Direction du vent,Direction du vent,Deg,110.9
2025-12-13 02:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 02:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-13 02:00:00,Vitesse du vent,Vitesse du vent,m/s,0.47
2025-12-13 02:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.5
2025-12-13 02:00:00,Direction du vent,Direction du vent,Deg,266.5
2025-12-13 02:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 02:00:00,Température,Température,°C,11.4
2025-12-13 02:00:00,Point de Rosée,Point de Rosée,°C,11.4
2025-12-13 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.33
2025-12-13 01:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.6
2025-12-13 01:00:00,Point de Rosée,Point de Rosée,°C,11.3
2025-12-13 01:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-13 01:00:00,Température,Température,°C,11.3
2025-12-13 01:00:00,Direction du vent,Direction du vent,Deg,9.5
2025-12-13 01:00:00,Vitesse du vent,Vitesse du vent,m/s,0.18
2025-12-13 00:00:00,Humidité relative,Humidité relative,%,99.2
2025-12-13 00:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.7
2025-12-13 00:00:00,Point de Rosée,Point de Rosée,°C,11.6
2025-12-13 00:00:00,Température,Température,°C,11.7
2025-12-13 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 00:00:00,Direction du vent,Direction du vent,Deg,242.6
2025-12-13 00:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-13 00:00:00,Vitesse du vent,Vitesse du vent,m/s,0.35
2025-12-12 23:00:00,Direction du vent,Direction du vent,Deg,279.5
2025-12-12 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 23:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.7
2025-12-12 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 23:00:00,Point de Rosée,Point de Rosée,°C,12.0
2025-12-12 23:00:00,Humidité relative,Humidité relative,%,98.4
2025-12-12 23:00:00,Température,Température,°C,12.2
2025-12-12 23:00:00,Vitesse du vent,Vitesse du vent,m/s,0.18
2025-12-12 22:00:00,Point de Rosée,Point de Rosée,°C,11.7
2025-12-12 22:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 22:00:00,Température,Température,°C,12.3
2025-12-12 22:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.4
2025-12-12 22:00:00,Humidité relative,Humidité relative,%,96.4
2025-12-12 22:00:00,Direction du vent,Direction du vent,Deg,221.9
2025-12-12 22:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 22:00:00,Vitesse du vent,Vitesse du vent,m/s,0.46
2025-12-12 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 21:00:00,Direction du vent,Direction du vent,Deg,207.7
2025-12-12 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 21:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.3
2025-12-12 21:00:00,Vitesse du vent,Vitesse du vent,m/s,0.18
2025-12-12 21:00:00,Point de Rosée,Point de Rosée,°C,12.5
2025-12-12 21:00:00,Humidité relative,Humidité relative,%,95.0
2025-12-12 21:00:00,Température,Température,°C,13.3
2025-12-12 20:00:00,Vitesse du vent,Vitesse du vent,m/s,0.35
2025-12-12 20:00:00,Humidité relative,Humidité relative,%,93.1
2025-12-12 20:00:00,Température,Température,°C,13.3
2025-12-12 20:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1018.9
2025-12-12 20:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 20:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 20:00:00,Direction du vent,Direction du vent,Deg,226.4
2025-12-12 20:00:00,Point de Rosée,Point de Rosée,°C,12.2
2025-12-12 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 19:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1018.5
2025-12-12 19:00:00,Point de Rosée,Point de Rosée,°C,11.3
2025-12-12 19:00:00,Humidité relative,Humidité relative,%,89.8
2025-12-12 19:00:00,Température,Température,°C,13.0
2025-12-12 19:00:00,Direction du vent,Direction du vent,Deg,226.4
2025-12-12 19:00:00,Vitesse du vent,Vitesse du vent,m/s,0.35
2025-12-12 18:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1017.9
2025-12-12 18:00:00,Humidité relative,Humidité relative,%,83.7
2025-12-12 18:00:00,Point de Rosée,Point de Rosée,°C,11.9
2025-12-12 18:00:00,Température,Température,°C,14.6
2025-12-12 18:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 18:00:00,Direction du vent,Direction du vent,Deg,234.5
2025-12-12 18:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 18:00:00,Vitesse du vent,Vitesse du vent,m/s,0.7
2025-12-12 17:00:00,Direction du vent,Direction du vent,Deg,73.0
2025-12-12 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 17:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1017.4
2025-12-12 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,4.0
2025-12-12 17:00:00,Point de Rosée,Point de Rosée,°C,12.8
2025-12-12 17:00:00,Humidité relative,Humidité relative,%,76.1
2025-12-12 17:00:00,Température,Température,°C,17.0
2025-12-12 17:00:00,Vitesse du vent,Vitesse du vent,m/s,0.48
2025-12-12 16:00:00,Humidité relative,Humidité relative,%,72.6
2025-12-12 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,105.0
2025-12-12 16:00:00,Température,Température,°C,18.7
2025-12-12 16:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1017.4
2025-12-12 16:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 16:00:00,Direction du vent,Direction du vent,Deg,84.5
2025-12-12 16:00:00,Point de Rosée,Point de Rosée,°C,13.7
2025-12-12 16:00:00,Vitesse du vent,Vitesse du vent,m/s,1.87
2025-12-12 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,251.0
2025-12-12 15:00:00,Vitesse du vent,Vitesse du vent,m/s,0.85
2025-12-12 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 15:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1017.4
2025-12-12 15:00:00,Point de Rosée,Point de Rosée,°C,13.8
2025-12-12 15:00:00,Humidité relative,Humidité relative,%,72.9
2025-12-12 15:00:00,Température,Température,°C,18.8
2025-12-12 15:00:00,Direction du vent,Direction du vent,Deg,40.1
2025-12-12 14:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 14:00:00,Humidité relative,Humidité relative,%,73.4
2025-12-12 14:00:00,Vitesse du vent,Vitesse du vent,m/s,1.06
2025-12-12 14:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1017.6
2025-12-12 14:00:00,Direction du vent,Direction du vent,Deg,68.2
2025-12-12 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,377.0
2025-12-12 14:00:00,Température,Température,°C,18.9
2025-12-12 14:00:00,Point de Rosée,Point de Rosée,°C,14.0
2025-12-12 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,451.0
2025-12-12 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 13:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1018.2
2025-12-12 13:00:00,Point de Rosée,Point de Rosée,°C,13.3
2025-12-12 13:00:00,Humidité relative,Humidité relative,%,71.1
2025-12-12 13:00:00,Température,Température,°C,18.7
2025-12-12 13:00:00,Direction du vent,Direction du vent,Deg,18.1
2025-12-12 13:00:00,Vitesse du vent,Vitesse du vent,m/s,2.06
2025-12-12 12:00:00,Humidité relative,Humidité relative,%,73.5
2025-12-12 12:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1018.9
2025-12-12 12:00:00,Point de Rosée,Point de Rosée,°C,12.8
2025-12-12 12:00:00,Température,Température,°C,17.6
2025-12-12 12:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 12:00:00,Direction du vent,Direction du vent,Deg,30.6
2025-12-12 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,205.0
2025-12-12 12:00:00,Vitesse du vent,Vitesse du vent,m/s,1.39
2025-12-12 11:00:00,Direction du vent,Direction du vent,Deg,324.7
2025-12-12 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 11:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.4
2025-12-12 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,459.0
2025-12-12 11:00:00,Point de Rosée,Point de Rosée,°C,13.0
2025-12-12 11:00:00,Humidité relative,Humidité relative,%,74.6
2025-12-12 11:00:00,Température,Température,°C,17.5
2025-12-12 11:00:00,Vitesse du vent,Vitesse du vent,m/s,0.31
2025-12-12 10:00:00,Point de Rosée,Point de Rosée,°C,13.2
2025-12-12 10:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 10:00:00,Température,Température,°C,16.0
2025-12-12 10:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.7
2025-12-12 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,353.0
2025-12-12 10:00:00,Direction du vent,Direction du vent,Deg,298.3
2025-12-12 10:00:00,Humidité relative,Humidité relative,%,83.6
2025-12-12 10:00:00,Vitesse du vent,Vitesse du vent,m/s,1.71
2025-12-12 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,90.0
2025-12-12 09:00:00,Vitesse du vent,Vitesse du vent,m/s,1.06
2025-12-12 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.5
2025-12-12 09:00:00,Point de Rosée,Point de Rosée,°C,13.4
2025-12-12 09:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-12 09:00:00,Température,Température,°C,13.4
2025-12-12 09:00:00,Direction du vent,Direction du vent,Deg,287.1
2025-12-12 08:00:00,Vitesse du vent,Vitesse du vent,m/s,0.18
2025-12-12 08:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-12 08:00:00,Température,Température,°C,11.6
2025-12-12 08:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.1
2025-12-12 08:00:00,Direction du vent,Direction du vent,Deg,32.7
2025-12-12 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,33.0
2025-12-12 08:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 08:00:00,Point de Rosée,Point de Rosée,°C,11.6
2025-12-12 07:00:00,Direction du vent,Direction du vent,Deg,335.7
2025-12-12 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1018.9
2025-12-12 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 07:00:00,Point de Rosée,Point de Rosée,°C,10.3
2025-12-12 07:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-12 07:00:00,Température,Température,°C,10.3
2025-12-12 07:00:00,Vitesse du vent,Vitesse du vent,m/s,0.25
2025-12-12 06:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-12 06:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 06:00:00,Point de Rosée,Point de Rosée,°C,10.7
2025-12-12 06:00:00,Température,Température,°C,10.7
2025-12-12 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 06:00:00,Direction du vent,Direction du vent,Deg,27.9
2025-12-12 06:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1018.7
2025-12-12 06:00:00,Vitesse du vent,Vitesse du vent,m/s,0.09
2025-12-12 05:00:00,Direction du vent,Direction du vent,Deg,286.4
2025-12-12 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1018.5
2025-12-12 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 05:00:00,Point de Rosée,Point de Rosée,°C,11.7
2025-12-12 05:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-12 05:00:00,Température,Température,°C,11.7
2025-12-12 05:00:00,Vitesse du vent,Vitesse du vent,m/s,0.87
2025-12-12 04:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-12 04:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 04:00:00,Température,Température,°C,11.9
2025-12-12 04:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.0
2025-12-12 04:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 04:00:00,Direction du vent,Direction du vent,Deg,261.0
2025-12-12 04:00:00,Point de Rosée,Point de Rosée,°C,11.9
2025-12-12 04:00:00,Vitesse du vent,Vitesse du vent,m/s,0.67
2025-12-12 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 03:00:00,Vitesse du vent,Vitesse du vent,m/s,0.82
2025-12-12 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 03:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.3
2025-12-12 03:00:00,Point de Rosée,Point de Rosée,°C,11.4
2025-12-12 03:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-12 03:00:00,Température,Température,°C,11.4
2025-12-12 03:00:00,Direction du vent,Direction du vent,Deg,264.2
2025-12-12 02:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 02:00:00,Humidité relative,Humidité relative,%,99.8
2025-12-12 02:00:00,Vitesse du vent,Vitesse du vent,m/s,0.69
2025-12-12 02:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.3
2025-12-12 02:00:00,Direction du vent,Direction du vent,Deg,341.6
2025-12-12 02:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 02:00:00,Température,Température,°C,10.5
2025-12-12 02:00:00,Point de Rosée,Point de Rosée,°C,10.4
2025-12-12 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.32
2025-12-12 01:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.4
2025-12-12 01:00:00,Point de Rosée,Point de Rosée,°C,10.8
2025-12-12 01:00:00,Humidité relative,Humidité relative,%,98.7
2025-12-12 01:00:00,Température,Température,°C,11.0
2025-12-12 01:00:00,Direction du vent,Direction du vent,Deg,310.5
2025-12-12 01:00:00,Vitesse du vent,Vitesse du vent,m/s,0.06
2025-12-12 00:00:00,Humidité relative,Humidité relative,%,96.2
2025-12-12 00:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.7
2025-12-12 00:00:00,Point de Rosée,Point de Rosée,°C,9.8
2025-12-12 00:00:00,Température,Température,°C,10.4
2025-12-12 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 00:00:00,Direction du vent,Direction du vent,Deg,297.9
2025-12-12 00:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.36
2025-12-12 00:00:00,Vitesse du vent,Vitesse du vent,m/s,0.22
2025-12-11 23:00:00,Direction du vent,Direction du vent,Deg,248.5
2025-12-11 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.36
2025-12-11 23:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.2
2025-12-11 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 23:00:00,Point de Rosée,Point de Rosée,°C,10.1
2025-12-11 23:00:00,Humidité relative,Humidité relative,%,93.7
2025-12-11 23:00:00,Température,Température,°C,11.1
2025-12-11 23:00:00,Vitesse du vent,Vitesse du vent,m/s,0.14
2025-12-11 22:00:00,Point de Rosée,Point de Rosée,°C,11.5
2025-12-11 22:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.36
2025-12-11 22:00:00,Température,Température,°C,13.0
2025-12-11 22:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.3
2025-12-11 22:00:00,Humidité relative,Humidité relative,%,90.5
2025-12-11 22:00:00,Direction du vent,Direction du vent,Deg,213.9
2025-12-11 22:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 22:00:00,Vitesse du vent,Vitesse du vent,m/s,0.43
2025-12-11 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 21:00:00,Direction du vent,Direction du vent,Deg,224.8
2025-12-11 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.36
2025-12-11 21:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.5
2025-12-11 21:00:00,Vitesse du vent,Vitesse du vent,m/s,0.62
2025-12-11 21:00:00,Point de Rosée,Point de Rosée,°C,12.3
2025-12-11 21:00:00,Humidité relative,Humidité relative,%,84.1
2025-12-11 21:00:00,Température,Température,°C,15.0
2025-12-11 20:00:00,Vitesse du vent,Vitesse du vent,m/s,0.29
2025-12-11 20:00:00,Humidité relative,Humidité relative,%,89.1
2025-12-11 20:00:00,Température,Température,°C,13.7
2025-12-11 20:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.4
2025-12-11 20:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.36
2025-12-11 20:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2025-12-11 20:00:00,Direction du vent,Direction du vent,Deg,265.5
2025-12-11 20:00:00,Point de Rosée,Point de Rosée,°C,11.9
2025-12-11 19:00:00,Direction du vent,Direction du vent,Deg,223.1
2025-12-11 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.36
2025-12-11 19:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.0
2025-12-11 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 19:00:00,Point de Rosée,Point de Rosée,°C,11.4
2025-12-11 19:00:00,Humidité relative,Humidité relative,%,89.0
2025-12-11 19:00:00,Température,Température,°C,13.2
2025-12-11 19:00:00,Vitesse du vent,Vitesse du vent,m/s,0.77
2025-12-11 18:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.36
2025-12-11 18:00:00,Humidité relative,Humidité relative,%,79.3
2025-12-11 18:00:00,Point de Rosée,Point de Rosée,°C,12.2
2025-12-11 18:00:00,Température,Température,°C,15.8
2025-12-11 18:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 18:00:00,Direction du vent,Direction du vent,Deg,170.9
2025-12-11 18:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.6
2025-12-11 18:00:00,Vitesse du vent,Vitesse du vent,m/s,0.34
2025-12-11 17:00:00,Direction du vent,Direction du vent,Deg,35.9
2025-12-11 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.36
2025-12-11 17:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.0
2025-12-11 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,5.0
2025-12-11 17:00:00,Point de Rosée,Point de Rosée,°C,12.5
2025-12-11 17:00:00,Humidité relative,Humidité relative,%,77.3
2025-12-11 17:00:00,Température,Température,°C,16.5
2025-12-11 17:00:00,Vitesse du vent,Vitesse du vent,m/s,0.32
2025-12-11 16:00:00,Humidité relative,Humidité relative,%,72.1
2025-12-11 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,63.0
2025-12-11 16:00:00,Température,Température,°C,18.0
2025-12-11 16:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.0
2025-12-11 16:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.36
2025-12-11 16:00:00,Direction du vent,Direction du vent,Deg,76.7
2025-12-11 16:00:00,Point de Rosée,Point de Rosée,°C,12.9
2025-12-11 16:00:00,Vitesse du vent,Vitesse du vent,m/s,1.21
2025-12-11 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,262.0
2025-12-11 15:00:00,Vitesse du vent,Vitesse du vent,m/s,0.91
2025-12-11 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.36
2025-12-11 15:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1019.0
2025-12-11 15:00:00,Point de Rosée,Point de Rosée,°C,12.0
2025-12-11 15:00:00,Humidité relative,Humidité relative,%,65.7
2025-12-11 15:00:00,Température,Température,°C,18.6
2025-12-11 15:00:00,Direction du vent,Direction du vent,Deg,103.5
