Date,nom_ar,nom_fr,unite,valeur
2025-12-16 09:00:00,Direction du vent,Direction du vent,Deg,188.1
2025-12-16 09:00:00,Vitesse du vent,Vitesse du vent,m/s,1.11
2025-12-16 08:00:00,Vitesse du vent,Vitesse du vent,m/s,0.35
2025-12-16 08:00:00,Direction du vent,Direction du vent,Deg,164.0
2025-12-16 08:00:00,Point de Rosée,Point de Rosée,°c,7.9
2025-12-16 08:00:00,Humidité relative,Humidité relative,%,92.0
2025-12-16 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,947.0
2025-12-16 08:00:00,Température,Température,°c,9.1
2025-12-16 07:00:00,Point de Rosée,Point de Rosée,°c,8.4
2025-12-16 07:00:00,Humidité relative,Humidité relative,%,95.4
2025-12-16 07:00:00,Température,Température,°c,9.1
2025-12-16 07:00:00,Direction du vent,Direction du vent,Deg,194.8
2025-12-16 07:00:00,Vitesse du vent,Vitesse du vent,m/s,3.57
2025-12-16 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,946.7
2025-12-16 06:00:00,Humidité relative,Humidité relative,%,96.3
2025-12-16 06:00:00,Température,Température,°c,8.8
2025-12-16 06:00:00,Vitesse du vent,Vitesse du vent,m/s,1.37
2025-12-16 06:00:00,Direction du vent,Direction du vent,Deg,176.8
2025-12-16 06:00:00,Point de Rosée,Point de Rosée,°c,8.2
2025-12-16 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,946.7
2025-12-16 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,947.2
2025-12-16 05:00:00,Direction du vent,Direction du vent,Deg,19.5
2025-12-16 05:00:00,Point de Rosée,Point de Rosée,°c,7.9
2025-12-16 05:00:00,Vitesse du vent,Vitesse du vent,m/s,1.63
2025-12-16 05:00:00,Humidité relative,Humidité relative,%,95.5
2025-12-16 05:00:00,Température,Température,°c,8.6
2025-12-16 04:00:00,Direction du vent,Direction du vent,Deg,288.7
2025-12-16 04:00:00,Humidité relative,Humidité relative,%,91.8
2025-12-16 04:00:00,Point de Rosée,Point de Rosée,°c,7.6
2025-12-16 04:00:00,Température,Température,°c,8.9
2025-12-16 04:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,947.9
2025-12-16 04:00:00,Vitesse du vent,Vitesse du vent,m/s,3.41
2025-12-16 03:00:00,Point de Rosée,Point de Rosée,°c,9.0
2025-12-16 03:00:00,Vitesse du vent,Vitesse du vent,m/s,3.75
2025-12-16 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,947.2
2025-12-16 03:00:00,Direction du vent,Direction du vent,Deg,177.6
2025-12-16 03:00:00,Humidité relative,Humidité relative,%,84.1
2025-12-16 03:00:00,Température,Température,°c,11.6
2025-12-16 02:00:00,Vitesse du vent,Vitesse du vent,m/s,3.69
2025-12-16 02:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,947.7
2025-12-16 02:00:00,Point de Rosée,Point de Rosée,°c,9.1
2025-12-16 02:00:00,Humidité relative,Humidité relative,%,87.2
2025-12-16 02:00:00,Température,Température,°c,11.2
2025-12-16 02:00:00,Direction du vent,Direction du vent,Deg,166.0
2025-12-16 00:00:00,Direction du vent,Direction du vent,Deg,166.4
2025-12-16 00:00:00,Point de Rosée,Point de Rosée,°c,9.9
2025-12-16 00:00:00,Humidité relative,Humidité relative,%,89.7
2025-12-16 00:00:00,Température,Température,°c,11.5
2025-12-16 00:00:00,Vitesse du vent,Vitesse du vent,m/s,3.59
2025-12-16 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,948.7
2025-12-15 23:00:00,Direction du vent,Direction du vent,Deg,177.3
2025-12-15 23:00:00,Température,Température,°c,11.0
2025-12-15 23:00:00,Vitesse du vent,Vitesse du vent,m/s,2.99
2025-12-15 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,949.2
2025-12-15 23:00:00,Point de Rosée,Point de Rosée,°c,9.5
2025-12-15 23:00:00,Humidité relative,Humidité relative,%,90.6
2025-12-15 22:00:00,Vitesse du vent,Vitesse du vent,m/s,0.87
2025-12-15 22:00:00,Humidité relative,Humidité relative,%,90.1
2025-12-15 22:00:00,Température,Température,°c,11.5
2025-12-15 22:00:00,Direction du vent,Direction du vent,Deg,96.9
2025-12-15 22:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,949.2
2025-12-15 22:00:00,Point de Rosée,Point de Rosée,°c,9.9
2025-12-15 21:00:00,Point de Rosée,Point de Rosée,°c,9.9
2025-12-15 21:00:00,Vitesse du vent,Vitesse du vent,m/s,2.11
2025-12-15 21:00:00,Humidité relative,Humidité relative,%,88.3
2025-12-15 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,949.8
2025-12-15 21:00:00,Direction du vent,Direction du vent,Deg,179.3
2025-12-15 21:00:00,Température,Température,°c,11.8
2025-12-15 20:00:00,Humidité relative,Humidité relative,%,92.2
2025-12-15 20:00:00,Point de Rosée,Point de Rosée,°c,10.6
2025-12-15 20:00:00,Température,Température,°c,11.8
2025-12-15 20:00:00,Direction du vent,Direction du vent,Deg,173.8
2025-12-15 20:00:00,Vitesse du vent,Vitesse du vent,m/s,2.11
2025-12-15 20:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,949.9
2025-12-15 19:00:00,Point de Rosée,Point de Rosée,°c,10.5
2025-12-15 19:00:00,Direction du vent,Direction du vent,Deg,145.6
2025-12-15 19:00:00,Humidité relative,Humidité relative,%,88.9
2025-12-15 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,949.9
2025-12-15 19:00:00,Température,Température,°c,12.3
2025-12-15 19:00:00,Vitesse du vent,Vitesse du vent,m/s,6.47
2025-12-15 18:00:00,Humidité relative,Humidité relative,%,78.9
2025-12-15 18:00:00,Point de Rosée,Point de Rosée,°c,9.7
2025-12-15 18:00:00,Température,Température,°c,13.3
2025-12-15 18:00:00,Direction du vent,Direction du vent,Deg,199.2
2025-12-15 18:00:00,Vitesse du vent,Vitesse du vent,m/s,3.36
2025-12-15 18:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,949.6
2025-12-15 17:00:00,Direction du vent,Direction du vent,Deg,103.9
2025-12-15 17:00:00,Température,Température,°c,12.7
2025-12-15 17:00:00,Vitesse du vent,Vitesse du vent,m/s,0.55
2025-12-15 17:00:00,Humidité relative,Humidité relative,%,84.3
2025-12-15 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,949.6
2025-12-15 17:00:00,Point de Rosée,Point de Rosée,°c,10.1
2025-12-15 16:00:00,Humidité relative,Humidité relative,%,75.7
2025-12-15 16:00:00,Température,Température,°c,13.8
2025-12-15 16:00:00,Direction du vent,Direction du vent,Deg,160.9
2025-12-15 16:00:00,Vitesse du vent,Vitesse du vent,m/s,4.55
2025-12-15 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,949.7
2025-12-15 16:00:00,Point de Rosée,Point de Rosée,°c,9.6
2025-12-15 15:00:00,Point de Rosée,Point de Rosée,°c,10.9
2025-12-15 15:00:00,Vitesse du vent,Vitesse du vent,m/s,4.28
2025-12-15 15:00:00,Humidité relative,Humidité relative,%,83.7
2025-12-15 15:00:00,Direction du vent,Direction du vent,Deg,159.2
2025-12-15 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,949.9
2025-12-15 15:00:00,Température,Température,°c,13.6
2025-12-15 14:00:00,Humidité relative,Humidité relative,%,85.0
2025-12-15 14:00:00,Point de Rosée,Point de Rosée,°c,10.9
2025-12-15 14:00:00,Température,Température,°c,13.4
2025-12-15 14:00:00,Direction du vent,Direction du vent,Deg,126.6
2025-12-15 14:00:00,Vitesse du vent,Vitesse du vent,m/s,5.81
2025-12-15 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,950.0
2025-12-15 13:00:00,Point de Rosée,Point de Rosée,°c,11.1
2025-12-15 13:00:00,Direction du vent,Direction du vent,Deg,155.2
2025-12-15 13:00:00,Humidité relative,Humidité relative,%,86.7
2025-12-15 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,951.5
2025-12-15 13:00:00,Température,Température,°c,13.3
2025-12-15 13:00:00,Vitesse du vent,Vitesse du vent,m/s,4.23
2025-12-15 12:00:00,Vitesse du vent,Vitesse du vent,m/s,6.0
2025-12-15 12:00:00,Point de Rosée,Point de Rosée,°c,9.8
2025-12-15 12:00:00,Humidité relative,Humidité relative,%,72.7
2025-12-15 12:00:00,Température,Température,°c,14.6
2025-12-15 12:00:00,Direction du vent,Direction du vent,Deg,166.5
2025-12-15 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,952.4
2025-12-15 11:00:00,Direction du vent,Direction du vent,Deg,183.2
2025-12-15 11:00:00,Température,Température,°c,14.6
2025-12-15 11:00:00,Vitesse du vent,Vitesse du vent,m/s,6.17
2025-12-15 11:00:00,Point de Rosée,Point de Rosée,°c,9.6
2025-12-15 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,952.6
2025-12-15 11:00:00,Humidité relative,Humidité relative,%,71.9
2025-12-15 10:00:00,Vitesse du vent,Vitesse du vent,m/s,5.36
2025-12-15 10:00:00,Point de Rosée,Point de Rosée,°c,9.5
2025-12-15 10:00:00,Humidité relative,Humidité relative,%,72.0
2025-12-15 10:00:00,Température,Température,°c,14.5
2025-12-15 10:00:00,Direction du vent,Direction du vent,Deg,185.7
2025-12-15 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,952.7
2025-12-15 09:00:00,Point de Rosée,Point de Rosée,°c,9.8
2025-12-15 09:00:00,Température,Température,°c,14.0
2025-12-15 09:00:00,Humidité relative,Humidité relative,%,75.6
2025-12-15 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,952.6
2025-12-15 09:00:00,Vitesse du vent,Vitesse du vent,m/s,7.8
2025-12-15 09:00:00,Direction du vent,Direction du vent,Deg,167.0
2025-12-15 08:00:00,Humidité relative,Humidité relative,%,77.0
2025-12-15 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,951.9
2025-12-15 08:00:00,Vitesse du vent,Vitesse du vent,m/s,7.2
2025-12-15 08:00:00,Direction du vent,Direction du vent,Deg,155.1
2025-12-15 08:00:00,Température,Température,°c,13.9
2025-12-15 08:00:00,Point de Rosée,Point de Rosée,°c,9.9
2025-12-15 07:00:00,Humidité relative,Humidité relative,%,77.1
2025-12-15 07:00:00,Direction du vent,Direction du vent,Deg,140.5
2025-12-15 07:00:00,Température,Température,°c,13.2
2025-12-15 07:00:00,Vitesse du vent,Vitesse du vent,m/s,2.3
2025-12-15 07:00:00,Point de Rosée,Point de Rosée,°c,9.2
2025-12-15 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,952.3
2025-12-15 06:00:00,Température,Température,°c,12.9
2025-12-15 06:00:00,Humidité relative,Humidité relative,%,77.1
2025-12-15 06:00:00,Point de Rosée,Point de Rosée,°c,9.0
2025-12-15 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,952.2
2025-12-15 06:00:00,Direction du vent,Direction du vent,Deg,163.5
2025-12-15 06:00:00,Vitesse du vent,Vitesse du vent,m/s,6.04
2025-12-15 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,952.6
2025-12-15 05:00:00,Point de Rosée,Point de Rosée,°c,8.6
2025-12-15 05:00:00,Humidité relative,Humidité relative,%,76.1
2025-12-15 05:00:00,Température,Température,°c,12.7
2025-12-15 05:00:00,Direction du vent,Direction du vent,Deg,151.4
2025-12-15 05:00:00,Vitesse du vent,Vitesse du vent,m/s,3.32
2025-12-15 04:00:00,Température,Température,°c,12.6
2025-12-15 04:00:00,Vitesse du vent,Vitesse du vent,m/s,7.36
2025-12-15 04:00:00,Point de Rosée,Point de Rosée,°c,8.0
2025-12-15 04:00:00,Direction du vent,Direction du vent,Deg,149.8
2025-12-15 04:00:00,Humidité relative,Humidité relative,%,73.7
2025-12-15 04:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,953.0
2025-12-15 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.3
2025-12-15 03:00:00,Point de Rosée,Point de Rosée,°c,7.9
2025-12-15 03:00:00,Humidité relative,Humidité relative,%,80.2
2025-12-15 03:00:00,Température,Température,°c,11.2
2025-12-15 03:00:00,Direction du vent,Direction du vent,Deg,158.9
2025-12-15 03:00:00,Vitesse du vent,Vitesse du vent,m/s,2.7
2025-12-15 02:00:00,Température,Température,°c,11.1
2025-12-15 02:00:00,Vitesse du vent,Vitesse du vent,m/s,3.29
2025-12-15 02:00:00,Point de Rosée,Point de Rosée,°c,7.6
2025-12-15 02:00:00,Direction du vent,Direction du vent,Deg,119.3
2025-12-15 02:00:00,Humidité relative,Humidité relative,%,79.1
2025-12-15 02:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.5
2025-12-15 01:00:00,Humidité relative,Humidité relative,%,82.0
2025-12-15 01:00:00,Point de Rosée,Point de Rosée,°c,7.8
2025-12-15 01:00:00,Température,Température,°c,10.7
2025-12-15 01:00:00,Direction du vent,Direction du vent,Deg,173.7
2025-12-15 01:00:00,Vitesse du vent,Vitesse du vent,m/s,4.05
2025-12-15 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.3
2025-12-15 00:00:00,Vitesse du vent,Vitesse du vent,m/s,3.94
2025-12-15 00:00:00,Humidité relative,Humidité relative,%,83.8
2025-12-15 00:00:00,Point de Rosée,Point de Rosée,°c,8.0
2025-12-15 00:00:00,Direction du vent,Direction du vent,Deg,170.3
2025-12-15 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.6
2025-12-15 00:00:00,Température,Température,°c,10.6
2025-12-14 23:00:00,Température,Température,°c,11.8
2025-12-14 23:00:00,Point de Rosée,Point de Rosée,°c,8.5
2025-12-14 23:00:00,Vitesse du vent,Vitesse du vent,m/s,4.1
2025-12-14 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,955.0
2025-12-14 23:00:00,Humidité relative,Humidité relative,%,80.1
2025-12-14 23:00:00,Direction du vent,Direction du vent,Deg,182.2
2025-12-14 22:00:00,Température,Température,°c,12.6
2025-12-14 22:00:00,Point de Rosée,Point de Rosée,°c,9.4
2025-12-14 22:00:00,Humidité relative,Humidité relative,%,81.1
2025-12-14 22:00:00,Direction du vent,Direction du vent,Deg,181.6
2025-12-14 22:00:00,Vitesse du vent,Vitesse du vent,m/s,4.31
2025-12-14 22:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.4
2025-12-14 21:00:00,Direction du vent,Direction du vent,Deg,134.5
2025-12-14 21:00:00,Température,Température,°c,11.3
2025-12-14 21:00:00,Vitesse du vent,Vitesse du vent,m/s,0.96
2025-12-14 21:00:00,Point de Rosée,Point de Rosée,°c,8.1
2025-12-14 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,955.0
2025-12-14 21:00:00,Humidité relative,Humidité relative,%,81.0
2025-12-14 20:00:00,Vitesse du vent,Vitesse du vent,m/s,3.69
2025-12-14 20:00:00,Point de Rosée,Point de Rosée,°c,8.0
2025-12-14 20:00:00,Humidité relative,Humidité relative,%,80.3
2025-12-14 20:00:00,Température,Température,°c,11.3
2025-12-14 20:00:00,Direction du vent,Direction du vent,Deg,193.1
2025-12-14 20:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.9
2025-12-14 19:00:00,Point de Rosée,Point de Rosée,°c,7.8
2025-12-14 19:00:00,Humidité relative,Humidité relative,%,76.4
2025-12-14 19:00:00,Vitesse du vent,Vitesse du vent,m/s,0.69
2025-12-14 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.4
2025-12-14 19:00:00,Direction du vent,Direction du vent,Deg,125.6
2025-12-14 19:00:00,Température,Température,°c,11.8
2025-12-14 18:00:00,Humidité relative,Humidité relative,%,73.2
2025-12-14 18:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.3
2025-12-14 18:00:00,Vitesse du vent,Vitesse du vent,m/s,1.19
2025-12-14 18:00:00,Direction du vent,Direction du vent,Deg,90.4
2025-12-14 18:00:00,Température,Température,°c,13.4
2025-12-14 18:00:00,Point de Rosée,Point de Rosée,°c,8.7
2025-12-14 17:00:00,Température,Température,°c,14.8
2025-12-14 17:00:00,Point de Rosée,Point de Rosée,°c,8.5
2025-12-14 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.1
2025-12-14 17:00:00,Humidité relative,Humidité relative,%,66.1
2025-12-14 17:00:00,Vitesse du vent,Vitesse du vent,m/s,4.9
2025-12-14 17:00:00,Direction du vent,Direction du vent,Deg,148.7
2025-12-14 16:00:00,Point de Rosée,Point de Rosée,°c,7.9
2025-12-14 16:00:00,Température,Température,°c,15.9
2025-12-14 16:00:00,Direction du vent,Direction du vent,Deg,149.0
2025-12-14 16:00:00,Vitesse du vent,Vitesse du vent,m/s,4.3
2025-12-14 16:00:00,Humidité relative,Humidité relative,%,58.9
2025-12-14 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.1
2025-12-14 14:00:00,Vitesse du vent,Vitesse du vent,m/s,6.46
2025-12-14 14:00:00,Température,Température,°c,16.8
2025-12-14 14:00:00,Point de Rosée,Point de Rosée,°c,8.0
2025-12-14 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.7
2025-12-14 14:00:00,Direction du vent,Direction du vent,Deg,158.0
2025-12-14 14:00:00,Humidité relative,Humidité relative,%,56.0
2025-12-14 12:00:00,Point de Rosée,Point de Rosée,°c,8.1
2025-12-14 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.0
2025-12-14 12:00:00,Vitesse du vent,Vitesse du vent,m/s,4.38
2025-12-14 12:00:00,Direction du vent,Direction du vent,Deg,197.1
2025-12-14 12:00:00,Température,Température,°c,15.4
2025-12-14 12:00:00,Humidité relative,Humidité relative,%,61.7
2025-12-14 11:00:00,Vitesse du vent,Vitesse du vent,m/s,5.75
2025-12-14 11:00:00,Température,Température,°c,14.0
2025-12-14 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.7
2025-12-14 11:00:00,Humidité relative,Humidité relative,%,69.2
2025-12-14 11:00:00,Direction du vent,Direction du vent,Deg,151.2
2025-12-14 11:00:00,Point de Rosée,Point de Rosée,°c,8.4
2025-12-14 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,957.2
2025-12-14 10:00:00,Vitesse du vent,Vitesse du vent,m/s,3.85
2025-12-14 10:00:00,Direction du vent,Direction du vent,Deg,163.8
2025-12-14 10:00:00,Température,Température,°c,10.8
2025-12-14 10:00:00,Humidité relative,Humidité relative,%,78.0
2025-12-14 10:00:00,Point de Rosée,Point de Rosée,°c,7.1
2025-12-14 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.5
2025-12-14 08:00:00,Vitesse du vent,Vitesse du vent,m/s,1.58
2025-12-14 08:00:00,Direction du vent,Direction du vent,Deg,132.4
2025-12-14 08:00:00,Température,Température,°c,4.7
2025-12-14 08:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-14 08:00:00,Point de Rosée,Point de Rosée,°c,4.7
2025-12-14 07:00:00,Direction du vent,Direction du vent,Deg,98.3
2025-12-14 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.3
2025-12-14 07:00:00,Vitesse du vent,Vitesse du vent,m/s,1.27
2025-12-14 07:00:00,Température,Température,°c,5.3
2025-12-14 07:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-14 07:00:00,Point de Rosée,Point de Rosée,°c,5.3
2025-12-14 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.2
2025-12-14 06:00:00,Température,Température,°c,4.6
2025-12-14 06:00:00,Point de Rosée,Point de Rosée,°c,4.6
2025-12-14 06:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-14 06:00:00,Direction du vent,Direction du vent,Deg,129.3
2025-12-14 06:00:00,Vitesse du vent,Vitesse du vent,m/s,0.75
2025-12-14 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.5
2025-12-14 05:00:00,Point de Rosée,Point de Rosée,°c,5.5
2025-12-14 05:00:00,Humidité relative,Humidité relative,%,98.9
2025-12-14 05:00:00,Température,Température,°c,5.7
2025-12-14 05:00:00,Direction du vent,Direction du vent,Deg,54.9
2025-12-14 05:00:00,Vitesse du vent,Vitesse du vent,m/s,1.04
2025-12-14 04:00:00,Vitesse du vent,Vitesse du vent,m/s,0.53
2025-12-14 04:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.4
2025-12-14 04:00:00,Point de Rosée,Point de Rosée,°c,5.3
2025-12-14 04:00:00,Direction du vent,Direction du vent,Deg,65.7
2025-12-14 04:00:00,Humidité relative,Humidité relative,%,97.0
2025-12-14 04:00:00,Température,Température,°c,5.8
2025-12-14 03:00:00,Vitesse du vent,Vitesse du vent,m/s,0.8
2025-12-14 03:00:00,Point de Rosée,Point de Rosée,°c,6.0
2025-12-14 03:00:00,Humidité relative,Humidité relative,%,95.8
2025-12-14 03:00:00,Température,Température,°c,6.6
2025-12-14 03:00:00,Direction du vent,Direction du vent,Deg,145.2
2025-12-14 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.5
2025-12-14 02:00:00,Direction du vent,Direction du vent,Deg,150.1
2025-12-14 02:00:00,Point de Rosée,Point de Rosée,°c,5.8
2025-12-14 02:00:00,Humidité relative,Humidité relative,%,93.9
2025-12-14 02:00:00,Vitesse du vent,Vitesse du vent,m/s,0.49
2025-12-14 02:00:00,Température,Température,°c,6.7
2025-12-14 02:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.3
2025-12-14 01:00:00,Vitesse du vent,Vitesse du vent,m/s,1.25
2025-12-14 01:00:00,Point de Rosée,Point de Rosée,°c,5.2
2025-12-14 01:00:00,Humidité relative,Humidité relative,%,89.1
2025-12-14 01:00:00,Température,Température,°c,6.9
2025-12-14 01:00:00,Direction du vent,Direction du vent,Deg,125.3
2025-12-14 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.3
2025-12-14 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.7
2025-12-14 00:00:00,Direction du vent,Direction du vent,Deg,134.5
2025-12-14 00:00:00,Point de Rosée,Point de Rosée,°c,6.1
2025-12-14 00:00:00,Humidité relative,Humidité relative,%,91.0
2025-12-14 00:00:00,Vitesse du vent,Vitesse du vent,m/s,0.95
2025-12-14 00:00:00,Température,Température,°c,7.5
2025-12-13 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.7
2025-12-13 23:00:00,Vitesse du vent,Vitesse du vent,m/s,0.57
2025-12-13 23:00:00,Direction du vent,Direction du vent,Deg,45.7
2025-12-13 23:00:00,Température,Température,°c,7.1
2025-12-13 23:00:00,Humidité relative,Humidité relative,%,87.1
2025-12-13 23:00:00,Point de Rosée,Point de Rosée,°c,5.1
2025-12-13 22:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.4
2025-12-13 22:00:00,Point de Rosée,Point de Rosée,°c,6.1
2025-12-13 22:00:00,Température,Température,°c,8.7
2025-12-13 22:00:00,Direction du vent,Direction du vent,Deg,190.8
2025-12-13 22:00:00,Vitesse du vent,Vitesse du vent,m/s,1.44
2025-12-13 22:00:00,Humidité relative,Humidité relative,%,84.2
2025-12-13 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.1
2025-12-13 21:00:00,Point de Rosée,Point de Rosée,°c,6.3
2025-12-13 21:00:00,Humidité relative,Humidité relative,%,80.5
2025-12-13 21:00:00,Température,Température,°c,9.5
2025-12-13 21:00:00,Direction du vent,Direction du vent,Deg,209.6
2025-12-13 21:00:00,Vitesse du vent,Vitesse du vent,m/s,0.66
2025-12-13 20:00:00,Température,Température,°c,10.4
2025-12-13 20:00:00,Vitesse du vent,Vitesse du vent,m/s,0.35
2025-12-13 20:00:00,Point de Rosée,Point de Rosée,°c,6.7
2025-12-13 20:00:00,Direction du vent,Direction du vent,Deg,302.1
2025-12-13 20:00:00,Humidité relative,Humidité relative,%,77.9
2025-12-13 20:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,955.8
2025-12-13 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,955.4
2025-12-13 19:00:00,Point de Rosée,Point de Rosée,°c,7.0
2025-12-13 19:00:00,Humidité relative,Humidité relative,%,74.2
2025-12-13 19:00:00,Température,Température,°c,11.4
2025-12-13 19:00:00,Direction du vent,Direction du vent,Deg,165.5
2025-12-13 19:00:00,Vitesse du vent,Vitesse du vent,m/s,1.17
2025-12-13 18:00:00,Température,Température,°c,13.6
2025-12-13 18:00:00,Vitesse du vent,Vitesse du vent,m/s,1.85
2025-12-13 18:00:00,Point de Rosée,Point de Rosée,°c,7.4
2025-12-13 18:00:00,Direction du vent,Direction du vent,Deg,128.5
2025-12-13 18:00:00,Humidité relative,Humidité relative,%,66.3
2025-12-13 18:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.9
2025-12-13 17:00:00,Vitesse du vent,Vitesse du vent,m/s,2.59
2025-12-13 17:00:00,Point de Rosée,Point de Rosée,°c,7.3
2025-12-13 17:00:00,Humidité relative,Humidité relative,%,57.8
2025-12-13 17:00:00,Température,Température,°c,15.6
2025-12-13 17:00:00,Direction du vent,Direction du vent,Deg,109.4
2025-12-13 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.5
2025-12-13 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.4
2025-12-13 16:00:00,Direction du vent,Direction du vent,Deg,118.4
2025-12-13 16:00:00,Humidité relative,Humidité relative,%,53.1
2025-12-13 16:00:00,Température,Température,°c,16.9
2025-12-13 16:00:00,Vitesse du vent,Vitesse du vent,m/s,2.87
2025-12-13 16:00:00,Point de Rosée,Point de Rosée,°c,7.3
2025-12-13 15:00:00,Humidité relative,Humidité relative,%,52.5
2025-12-13 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.3
2025-12-13 15:00:00,Point de Rosée,Point de Rosée,°c,7.6
2025-12-13 15:00:00,Température,Température,°c,17.4
2025-12-13 15:00:00,Direction du vent,Direction du vent,Deg,128.3
2025-12-13 15:00:00,Vitesse du vent,Vitesse du vent,m/s,2.85
2025-12-13 14:00:00,Température,Température,°c,17.7
2025-12-13 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.4
2025-12-13 14:00:00,Direction du vent,Direction du vent,Deg,121.9
2025-12-13 14:00:00,Vitesse du vent,Vitesse du vent,m/s,3.48
2025-12-13 14:00:00,Humidité relative,Humidité relative,%,54.0
2025-12-13 14:00:00,Point de Rosée,Point de Rosée,°c,8.3
2025-12-13 13:00:00,Vitesse du vent,Vitesse du vent,m/s,2.27
2025-12-13 13:00:00,Point de Rosée,Point de Rosée,°c,8.8
2025-12-13 13:00:00,Humidité relative,Humidité relative,%,58.3
2025-12-13 13:00:00,Température,Température,°c,17.0
2025-12-13 13:00:00,Direction du vent,Direction du vent,Deg,126.3
2025-12-13 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,954.7
2025-12-13 12:00:00,Direction du vent,Direction du vent,Deg,148.9
2025-12-13 12:00:00,Humidité relative,Humidité relative,%,66.3
2025-12-13 12:00:00,Point de Rosée,Point de Rosée,°c,8.8
2025-12-13 12:00:00,Vitesse du vent,Vitesse du vent,m/s,2.6
2025-12-13 12:00:00,Température,Température,°c,15.0
2025-12-13 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,955.8
2025-12-13 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,956.1
2025-12-13 11:00:00,Point de Rosée,Point de Rosée,°c,9.2
2025-12-13 11:00:00,Humidité relative,Humidité relative,%,71.3
2025-12-13 11:00:00,Température,Température,°c,14.4
2025-12-13 11:00:00,Direction du vent,Direction du vent,Deg,143.8
